producto,rating,cluster,text,date,tb_polarity,tb_subjectivity,tb_category
Samsung A15,1,4,"Malisimo me salió. Se tilda, cuando lo pones a cargar escribe cualquier cosa. La. Pantalla el otro día se ponía negra, se escuchaba desbloquear, pero no prendía la pantalla. No tiene ni 3 meses de compra, y falla como loco.",2025-02-26,0.0,0.0,Neutral
Samsung A15,1,6,No me vino el cable del cargador.,2025-02-15,0.0,0.0,Neutral
Samsung A15,1,4,Lo use una semana y se apago solo.,2025-02-13,0.0,0.0,Neutral
Samsung A15,1,4,2 meses murió.,2025-02-13,0.0,0.0,Neutral
Samsung A15,1,8,La bateria no carga e intente devolverlo.,2025-02-09,0.0,0.0,Neutral
Samsung A15,1,4,Se tilda y cuando quiero ingresar en una aplicación ingresa en otra. Me cuesta el desbloqueo y se cierran las app solas.,2025-02-08,0.0,0.0,Neutral
Samsung A15,1,4,No recibí el producto.,2025-01-20,0.0,0.0,Neutral
Samsung A15,1,4,No carga.,2025-01-17,0.0,0.0,Neutral
Samsung A15,1,4,El celular no funciona. Lo devolví. No me reconocen la garantía extra que pagué. Estoy sin reembolso ni celular. No me disponen de un contacto para comunicarme. Muy mala mi experiencia.,2024-11-14,0.0,0.1,Neutral
Motorola G32,5,4,Esta muy lindo el teléfono pero no sean culiad0s y larguen los teléfonos con auriculares!!!! déjense de j0der. Era un regalo para mi papá y ahora está 24 7 viendo tiktoks con el volumen al palo jaja.,2023-06-22,0.0,0.0,Neutral
Motorola G32,5,8,"Es un espectáculo, como lo imaginé y mucho más, la cámara es espectacular, fino, delicado, veloz, buena pantalla, la verdad nada negativo, espero q este comentario los ayude a decidir, sinceramente una belleza, la batería dura mucho tiempo, eso q le dí uso continuo, buen tamaño. Excelente. !!!.",2023-08-17,0.0,0.0,Neutral
Motorola G32,5,4,"El 2° que compro g32. Excelente producto. Gama media de lo mejor. !!. Este es el color plata. Agrego a lo anterior, calidad de sonido muy bueno, dolby atmos, 128gb buen espacio de almacenamiento, y procesador qualcomm. Le pasa el trapo a varios de la misma gama y mas caros de la competencia!!.",2023-06-10,0.0,0.0,Neutral
Motorola G32,5,2,"Todo perfecto. No estaba segura si la cámara era buena, pero la verdad es que es muyyy buena la calidad comparada con otros celulares que tuve. Es lindo, un poco grande para mí gusto. De todos modos funciona muy bien y lo recomiendo 100%.",2023-10-04,0.0,0.0,Neutral
Motorola G32,5,3,"Excelente celular por el precio, buena velocidad de navegación, calidad de imagen gracias a su pantalla ips, sonido espectacular (por sobre todo), lo que no es de lo mejor es su cámara fotográfica, pero para el uso que le doy a este equipo es más que suficiente. Muy conforme.",2023-07-06,0.0,0.0,Neutral
Motorola G32,5,8,"Muy bien celular en relación precio y calidad. Única observación es que la batería no dura mucho, si se usa mucho no llega al día, se descarga un 1% con tres minutos de uso. Led recomiendo cuidar la batería desde el día uno: no dejar que la batería llegue a menos de 20% y cargarlo hasta el 80%. Las primeras tres cargas tienen que ser desde el 10% al 100% para que se calibre la batería y alcance su potencia maxima.",2023-11-06,0.0,0.0,Neutral
Motorola G32,5,4,"Es un celular que me compre por capricho. La verdad muy bueno en general para jugar viene bien, las aplicaciones andan bastante fluidas. Pero si vivis en un barrio medio complicado como yo y ves pasar a un caco mas vale que tengas un plomo o sepas artes marciales por que el celu es un buen premio.",2023-07-15,0.05000000000000002,0.5,Neutral
Motorola G32,5,6,"Viene con cargador, protectores de celular y pantalla. Por el costo, no hay nada cercano en calidad en otras marcas.",2023-09-03,0.0,0.0,Neutral
Motorola G32,5,4,Doom.,2023-07-02,0.0,0.0,Neutral
Motorola G32,5,4,"Lo cuido con mi vida, primer celu que me compro con mis ingresos, no me arrepiento para nada, sirve tanto para jugar como para uso diario, carga en poco más de una hora y aguanta todo el día o más con un uso medio. Quizá podría durar más como otros modelos pero para el uso que le doy no me extraña que aguante un poco menos!. Los 128gb me van de sobra y eso que le exijo bastante con juegos como genshin impact, honkai star rail, need for speed no límits (aguanta de 5 a 6hs seguidos del 100% al 15%, que es un montón teniendo en cuenta lo exigente que son esos juegos), si me corre genshin y honkai en gráficos medio altos (dependiendo la zona) habla muy bien del procesador, que precisamente lo compre porque trae un snapdragón y va de 10. Con respecto a la cámara, con buena iluminación se ve exelente, quizá le cuesta un poco procesar las zonas con poca iluminación, aunque con el mismo post preocesado mejora bastante, en video si deja que desear pero como igual casi no uso la cámara no le doy mucha importancia, igualmente le dos 5 estrellas!.",2023-07-23,0.0,0.0,Neutral
Motorola G32,5,3,"Por 70000$ , precio calidad es un golazo, yo tengo un samsung a52 que hoy vale mas de $200000 y no hay diferencias.",2023-04-16,0.0,0.0,Neutral
Motorola G32,5,4,"Lo tengo hace dos días no sé si puedo dar una opinión posta jajaja pero me sorprendió la cama está bastante bien,la batería igual anda perfecto. Los motorola nunca me fallan✨.",2023-09-28,0.0,0.0,Neutral
Motorola G32,5,5,"Se lo regale a mí marido, y está chocho, muy buen celular.",2022-12-28,0.0,0.0,Neutral
Motorola G32,5,5,"Muy buen producto, cumple perfectamente con las expectativas. Muy recomendado.",2023-01-27,0.0,0.0,Neutral
Motorola G32,5,4,Motorola no hay con que darle muy buenos telefonos.,2023-06-19,0.0,0.0,Neutral
Motorola G32,5,4,"Me resultó la mejor compra para un teléfono alternativo que tenga más de 4 gb de ram. Estuve internado y no quería tener conmigo mi teléfono principal y el g32 6 ram fue la mejor opción costo/beneficio. Además la batería es impresionante ,algo fundamental cuando no se está en su casa. Lo recomiendo !.",2023-09-11,0.0,0.0,Neutral
Motorola G32,5,4,"Excelente. , velocidad almacenamiento. No tiene conectividad nfc y me habían dicho que si. Pero aún así es un buen equipo.",2023-09-17,0.0,0.0,Neutral
Motorola G32,5,4,"Cumplió mis expectativas. Con respecto al tamaño me resulta cómodo (venía de un 5 pulgadas) incluso mejor. La funda que trae es transparente. Con respecto a la huella, vi en comentarios lo molesto que resulta, recomiendo poner una huella de un dedo que no sea principal, por ejemplo el meñique, así no se enciende a cada rato al manipularlo. La calidad de fotos pensé que iba a ser mejor, sobretodo de la cámara frontal. Lo mejor es lo rápido que se carga :). Para ser gama media es una muy buena opción. Consejo dejá de dudar y comprá antes de que suba más!.",2023-04-04,0.625,1.0,Positivo
Motorola G32,5,3,El producto es lo que buscaba relación calidad precio muy bueno excelente cámara saca lindas fotos es como liviano.,2023-10-02,0.0,0.0,Neutral
Motorola G32,5,4,Yo cambiaría el nombre de g32 a moto 14 pro max.,2023-06-18,0.0,0.0,Neutral
Motorola G32,5,4,"Excepcional, muy buen teléfono, súper conforme con la compra.",2023-01-11,0.0,0.0,Neutral
Motorola G32,5,4,"Muy buen producto,haciendo un testeo a profundo resulto mucho mejor que el g42 en respues de reacion al entrar en aplicaciones etc.",2023-06-18,0.0,0.0,Neutral
Motorola G32,5,8,"Hace una semana lo estoy usando, arreglo celulares hace años y vengo de un samsung j7 que a mi parecer fue uno de los mejores celulares que se crearon. Este g32 lo uso solo para trabajar, pagar o cobrar online y ver videos y la batería me dura entre día y medio o 2 días y unas horas, los 90 de refresco hace que entre aplicación y aplicación anda muy rápido, en cargar por completo tarda 1 hora y cuarto aprox. En conclusión muy buen celular y que venga con funda y protector de pantalla es un extra, el único punto en contra es que viene sin auriculares pero bueno un detalle menor, muy satisfecho.",2023-07-05,0.0,0.1,Neutral
Motorola G32,5,8,"Muy conforme con el mot g 32. Velocidad súper. Camara excelente. La batería dura 2 días con uso normal. No me arrepiento de haberlo comprado y lo recomiendo porque trae cargador y funda, así no tenes gastos extras !.",2023-10-15,0.1875,0.6499999999999999,Positivo
Motorola G32,5,3,Muy buena calidad exelente producto lo recomiendo.,2023-09-05,0.0,0.0,Neutral
Motorola G32,5,4,Barbaro y me permitió configurarlo para hacer todo táctil sin tener q estar tocando el botón q para atrás.,2023-08-28,0.0,0.0,Neutral
Motorola G32,5,8,"Cómodo, lindas fotos. Batería me dura un día aproximadamente.",2023-07-12,0.0,0.0,Neutral
Motorola G32,5,4,"Buen telefono por el precio, algo que no me gusta es qe hay que poner el brillo al mango para ver bien de día.",2023-10-25,0.0,0.0,Neutral
Motorola G32,5,4,"No se si hubiera valido la pena ahorrar un poco más para el g42, que tiene pantalla oled. Pero, los 90hz se notan muchisimo. Después, 0 quejas, lo único que me va a tomar algo más de tiempo acostumbrarme, va a ser el lector de huellas en el botón de encendido, un concepto que me gusta mucho. Pero al ser zurdo (mi mano dominante, es decir, con la que escribo, es la izquierda) llega a ser un poco incómodo usar el dedo índice de la mano izquierda para encenderlo, aunque funciona bien.",2023-08-01,0.0,0.0,Neutral
Motorola G32,5,4,Impecable.,2023-12-11,0.0,0.0,Neutral
Motorola G32,5,4,Es muy intuitivo y completo.,2023-06-13,0.0,0.0,Neutral
Motorola G32,5,8,"Por el precio que tiene, es de lo mejor que vas a encontrar. Lo mas destacado es; el sonido, la pantalla con aspecto moderno y la duración de la batería. Super recomendado.",2023-08-09,0.3333333333333333,0.6666666666666666,Positivo
Motorola G32,5,4,"Ya he tenido teléfonos motorola, este cumplió con mis expectativas, muy bueno y práctico, buena imagen y sonido, 👏👏👏.",2023-06-22,0.0,0.0,Neutral
Motorola G32,5,4,"10/10 cumple con todo lo promocionado, anda súper fluido y de muy buena calidad, tiene giroscopio a differencia de otros celulares los cuales dicen tener y no los tiene. Los 6gb de ram hacen que puedas tener varias apps abiertas al mismo tiempo y no genera problemas, es de una marca popular por lo cual encontrar fundas, protectores y respuestos es bastante fácil, su software tiene mucha personalización y contiene android 12 (personalmente uno de los mejores) mi unica disconformidad es la posición del escáner de huella dactilar el cual te obliga a abrir el celular con la mano derecha y dependiendo de que funda o accesorios consigas eso puede generar una inconveniencia algunas veces, también tiene un límite de 5 huellas digitales dientes, es decir, que solo puedes poner una huella por un dedo de una mano lo cual puede resultar molesto algunas veces. Aparte de eso es perfecto, buen precio, calidad media-alta y te va a durar mucho y cubrir la gran mayoría de cosas que un celular de alta gamma puede hacer, lo recomiendo.",2023-11-20,0.6,0.9,Positivo
Motorola G32,5,4,Exelente muchas gracias 👍.,2023-09-25,0.0,0.0,Neutral
Motorola G32,5,4,"La verdad que lo uso todo el día, y el celular está excelente. Muy bueno en relación precio/calidad. Lo recomiendo!.",2023-12-25,0.0,0.0,Neutral
Motorola G32,5,4,Superó todas mis expectativas!.,2023-10-22,0.0,0.0,Neutral
Motorola G32,5,4,"Lo tengo hace 2 semanas y anduvo siempre bien. Lo que más me sorprende es la velocidad de carga que tiene, pasa de 5 a 100 en una hora aprox.",2023-10-16,0.0,0.0,Neutral
Motorola G32,5,2,Por el momento anda todo bien el teléfono. Gracias.,2023-09-23,0.0,0.0,Neutral
Motorola G32,5,1,Excelente.,2023-09-22,0.0,0.0,Neutral
Motorola G32,5,0,Muy bueno.,2023-09-20,0.0,0.0,Neutral
Motorola G32,5,5,Un muy buen equipo.,2023-09-06,0.0,0.0,Neutral
Motorola G32,5,4,"Lindo, cómodo, útil. Muy buena opción.",2023-09-01,0.0,0.0,Neutral
Motorola G32,5,8,Feliz con teléfono era lo que buscaba una cámara hermosa la batería muy buena.,2023-08-23,0.0,0.0,Neutral
Motorola G32,5,8,El teléfono es rapidísimo para realizar todas las tareas (aclaro que no lo uso para juegos). La batería dura un montón y además carga muy rápido también. Las cámaras bastante bien y mejoran todavía más instalando la gcam. Mejor relación calidad precio.,2023-08-13,0.0,0.0,Neutral
Motorola G32,5,9,"Excelente producto, relación precio y calidad.",2023-09-03,0.0,0.0,Neutral
Motorola G32,5,4,Execelente.,2023-09-03,0.0,0.0,Neutral
Motorola G32,5,9,Excelente producto relación precio- calidad 👌.,2023-11-07,0.0,0.0,Neutral
Motorola G32,5,2,Todo bien.,2023-11-07,0.0,0.0,Neutral
Motorola G32,5,9,Llevo solo unos días usándolo. El teléfono anda bien teniendo en cuenta la relación precio calidad. Es lo esperable según la gama. Lo recomiendo si no quieren gastar mucha plata.,2023-10-29,0.0,0.0,Neutral
Motorola G32,5,4,"Simplemente me encanta, su velocidad y rendimiento, recomendable.",2023-10-27,0.0,0.0,Neutral
Motorola G32,5,5,Es un muy buen celular para el precio que tiene y además en cuotas sin interés!! una buena oferta.,2023-10-09,0.0,0.0,Neutral
Motorola G32,5,9,"Velocidad estupenda, almacenamiento y batería perfectos, cámara y pantalla ( podrían serejor pero obvio una ya sabe lo que compra). Relación precio calidad muy buena.",2023-09-10,0.0,0.0,Neutral
Motorola G32,5,2,Espectacular. Muy bien teléfono. Mi sobrina felíz.,2023-08-05,0.0,0.0,Neutral
Motorola G32,5,4,Hermoso celular. Muy liviano y de respuesta rápida. Muy recomendable para su precio.,2023-06-27,0.0,0.0,Neutral
Motorola G32,5,2,Bien me gusto.,2023-06-21,0.0,0.0,Neutral
Motorola G32,5,4,"Me pareció bien pero no sé si hay que activarle la calidad de sus cámaras ,ya que viene con ,50 px en noche no es lo que se esperaba al grabar un vídeo por su calidad lo digo ahora sí hay que activarle algo para que realmente cumpla con esa calidad de imagen sería fantástico.",2023-03-14,0.0,0.0,Neutral
Motorola G32,5,4,Espectacular.,2023-02-14,0.0,0.0,Neutral
Motorola G32,5,8,"Excelente precio, velocidad, cámara, batería, pantalla. Es todo lo que dice ser. El sonido de este bicho es realmente importante. No defrauda en lo más mínimo.",2023-02-07,0.0,0.0,Neutral
Motorola G32,5,4,Un caño este fono!!!! muy conforme.,2023-01-30,0.0,0.0,Neutral
Motorola G32,5,4,"Lo compre y al mes m lo robaron, trae mala suerte no lo compren.",2023-08-31,0.0,0.0,Neutral
Motorola G32,5,2,"No puedo decir mucho hace cuatro días que lo estoy usando, hasta ahora todo bien, espero tener suerte como mí anterior celular motorola g 22 impecable vá a pasar aún miembro de la familia recomiendo su comprá g32 6ran.",2024-02-13,0.0,0.0,Neutral
Motorola G32,5,8,"Me pareció un buen cel en relación precio y calidad, el procesador es bastante rápido y la autonomía de la batería es genial, dura muchísimo tirando día y medio. La pantalla al no ser amoled se nota un poco (sobre todo con los negro plenos) pero safa bastante, y la cámara se defiende bastante bien. El cargador que incluye me sorprendió lo rápido que carga.",2023-11-14,0.0,0.0,Neutral
Motorola G32,5,3,"Exelete comparando precio, calidad. Es muy bueno y bonito el teléfono.",2023-11-29,0.0,0.0,Neutral
Motorola G32,5,0,Bueno.,2023-11-07,0.0,0.0,Neutral
Motorola G32,5,4,"El celular esta muy lindo ,y su funciones andan de diez.",2023-11-07,0.0,0.0,Neutral
Motorola G32,5,3,"Calidad precio, para un mayor, nunca se tilda.",2023-11-06,0.0,0.0,Neutral
Motorola G32,5,1,Excelente todo bendiciones.,2023-11-06,0.0,0.0,Neutral
Motorola G32,5,4,Recomendable 10/10.,2023-11-05,0.0,0.0,Neutral
Motorola G32,5,4,"Excelente teléfono para uso básico de aplicaciones y para comunicaciones. Todo lo que uno espera de un celular en este rango de precios, con óptima cantidad de memoria ram (6gb) y velocidad del procesador.",2023-10-19,0.0,0.0,Neutral
Motorola G32,5,4,Me fasino es muy buen teléfono lástima el color funciona perfecto.,2023-10-11,0.0,0.0,Neutral
Motorola G32,5,1,"Excelente celular, 100%recomendable.",2023-09-24,0.0,0.0,Neutral
Motorola G32,5,4,"Mejor precio/prestaciones del mercado hoy 18. 09. 23. Quizas la camara sea lo más flojo, lo demás muy bien.",2023-09-18,0.0,0.0,Neutral
Motorola G32,5,5,Buen celular para actualizar modelos antiguos.,2023-08-30,0.0,0.0,Neutral
Motorola G32,5,5,"Muy buen producto, hasta ahora sin problemas lo utiliza mi mama y le es un celular muy potente!.",2023-07-01,0.0,0.0,Neutral
Motorola G32,5,1,Excelente producto✨️👌.,2023-07-01,0.0,0.0,Neutral
Motorola G32,5,0,"Un lujaso. Espero me salga bueno , me lo recomendaron, en uno meses se los cuento.",2023-06-27,0.0,0.0,Neutral
Motorola G32,5,2,Es un buen celular. Lo encargué para mí hija. No tiene quejas aparentemente. Funciona todo bien.,2023-06-27,0.0,0.0,Neutral
Motorola G32,5,4,"Por el momento funciona perfectamente, muy conforme. Gracias.",2023-06-22,0.0,0.0,Neutral
Motorola G32,5,2,Muy bien celular.,2023-06-20,0.0,0.0,Neutral
Motorola G32,5,5,Muy buen producto.,2023-06-18,0.0,0.0,Neutral
Motorola G32,5,1,"Excelente hasta ahora,lo recomiendo absolutamente!.",2023-06-15,0.0,0.0,Neutral
Motorola G32,5,0,Muy bueno el producto!!!.,2023-06-14,0.0,0.0,Neutral
Motorola G32,5,4,El sonido es súper fuerte!!!!!.,2023-04-10,0.0,0.0,Neutral
Motorola G32,5,4,Ideal para trabajar.,2023-11-09,0.9,1.0,Positivo
Motorola G32,5,0,Es. Mio. Bueno.,2023-06-02,0.0,0.0,Neutral
Motorola G32,5,8,Muy lindo celular la batería le dura un montón y tiene una hermosa cámara.,2024-08-02,0.0,0.0,Neutral
Motorola G32,5,4,Excelente calidad en las fotos. Es rápido para usar. Me encanta la capacidad de memoria. El único detalle no viene con auriculares.,2025-03-16,0.0,0.0,Neutral
Motorola G32,5,4,"A las 3am saque está foto, y escuché a varios que de noche no saca buenas fotos.",2025-02-07,0.0,0.0,Neutral
Motorola G32,5,4,"Luego de 6 meses de uso puedo decir que es un celular que cumple. Yo lo uso como segundo celu (para el laburo) y me sorprende la cantidad de horas que puedo pasar con una carga completa. El apartado de cámara está ok, no es el celu con mejor camara pero instalando la apk de gcam, las fotos mejoran notablemente. Otro dato muy bueno es la calidad del sonido. Sin más es un buen equipo.",2024-04-05,0.5,0.5,Positivo
Motorola G32,5,4,Exelente.,2024-01-13,0.0,0.0,Neutral
Motorola G32,5,3,"Está bueno para el precio que es, si es con un poco más de ram funciona de lujo.",2025-04-29,0.0,0.0,Neutral
Motorola G32,5,7,Es lo que esperaba.,2025-04-28,0.0,0.0,Neutral
Motorola G32,5,9,Muy bueno relación precio / calidad.,2025-04-28,0.0,0.0,Neutral
Motorola G32,5,1,"Excelente celular, super potente, recomendable.",2025-04-28,0.3333333333333333,0.6666666666666666,Positivo
Motorola G32,5,4,Muy buenaa.,2025-04-23,0.0,0.0,Neutral
Motorola G32,5,3,"Buena calidad de cámara, acorde al precio. Aún no usaos con chip. Luego ampliamos.",2025-04-21,0.0,0.0,Neutral
Motorola G32,5,1,Excelente el producto. Recomendado 100 %.,2025-04-21,0.0,0.0,Neutral
Motorola G32,5,4,"Buen celu, saca buenas fotos y video si lo sabes usar. Te recomiendo davinci resolve para editar y descargar una app profesional para controlar los parametros de exposicion, etc yo uso mcpro24fps.",2025-04-21,0.0,0.0,Neutral
Motorola G32,5,4,"Ya tenía otro igual y me sirve mucho porque tiene todo lo que necesito, gran capacidad, velocidad y la cámara ofrece tanto cálidad de imagen como sonido.",2025-04-20,0.0,0.0,Neutral
Motorola G32,5,4,1000.,2025-04-17,0.0,0.0,Neutral
Motorola G32,5,4,El celular es para mí madre. El uso que le da es básico y cotidiano para lo que una persona mayor le daría. Sinceramente se ve muy bien. Está satisfecha con el celular. Yo mucho no lo revise más que ajustar su email y su cuenta de whatsapp. Lo ví dentro de todo ligero.,2025-04-10,0.0,0.0,Neutral
Motorola G32,5,0,Está muy bueno.,2025-04-09,0.0,0.0,Neutral
Motorola G32,5,7,Exelente lo que esperaba.,2025-04-04,0.0,0.0,Neutral
Motorola G32,5,1,"Excelente, 10/10.",2025-04-01,0.0,0.0,Neutral
Motorola G32,5,4,Buenisimo.,2025-03-25,0.0,0.0,Neutral
Motorola G32,5,2,Anda re bien.,2025-03-11,0.0,0.0,Neutral
Motorola G32,5,4,Muy conforme.,2025-02-28,0.0,0.0,Neutral
Motorola G32,5,1,Excelente celular.,2025-02-27,0.0,0.0,Neutral
Motorola G32,5,0,"Muy bueno. Mi hija lo disfruta. Muy buen desempeño, recomendable.",2025-02-25,0.0,0.0,Neutral
Motorola G32,5,5,Muy buen equipo.,2025-02-22,0.0,0.0,Neutral
Motorola G32,5,4,Exelente como todo motorola !!.,2025-02-11,0.0,0.0,Neutral
Motorola G32,5,9,Buena relación precio calidad.,2025-02-08,0.0,0.0,Neutral
Motorola G32,5,4,Impecable después de un año de uno. Todo impecable.,2025-02-06,0.0,0.0,Neutral
Motorola G32,5,2,"Si bien, funciona duró menos del año el botón de la huella lamentablemente.",2025-02-04,0.0,0.0,Neutral
Motorola G32,5,2,Funciona muy bien hasta ahora.,2025-01-30,0.0,0.0,Neutral
Motorola G32,5,4,Cañonazo.,2025-01-28,0.0,0.0,Neutral
Motorola G32,5,1,Excelente en todo! vale la pena 100 %.,2025-01-26,0.0,0.0,Neutral
Motorola G32,5,7,"Es lo que esperaba. Reúne todas las condiciones que yo necesito. Muy práctico, fácil de manejar y económico. La batería es muy rendidora.",2025-01-21,0.0,0.0,Neutral
Motorola G32,5,7,Mejor de lo que esperaba.,2025-01-19,0.0,0.0,Neutral
Motorola G32,5,3,Excelente calidad y precio.,2025-01-13,0.0,0.0,Neutral
Motorola G32,5,4,"No he recibido quejas, pues se lo regalé a mi hijo.",2025-01-08,0.0,0.0,Neutral
Motorola G32,5,1,Excelente producto superó mis expectativas super recomendable.,2025-01-07,0.3333333333333333,0.6666666666666666,Positivo
Motorola G32,5,4,"Super rapido, una camara increible. Ame este motorola.",2025-01-06,0.3333333333333333,0.6666666666666666,Positivo
Motorola G32,5,4,Todavía lo tengo una vez se me partió la pantalla y conseguí repuesto ahí nomás es como el r12 de los celulares.,2025-01-03,0.0,0.0,Neutral
Motorola G32,5,2,"Lo estoy usando hace muy poco, por ahora funciona todo correcto.",2024-12-28,0.0,0.0,Neutral
Motorola G32,5,5,Buen celu.,2024-12-26,0.0,0.0,Neutral
Motorola G32,5,4,Se ve muy bueno habrá que ver con el tiempo la durabilidad. Por el momento exelente.,2024-12-25,0.0,0.0,Neutral
Motorola G32,5,0,Muy bueno todos los motos q tuve.,2024-12-25,0.0,0.0,Neutral
Motorola G32,5,4,"Lo compré para regalar y anduvo de diez, ya que mí novia lo utiliza muchísimo por su trabajo y el rendimiento no le ha fallado, recomiendo.",2024-12-22,0.0,0.0,Neutral
Motorola G32,5,9,"Relación precio calidad, esta bien.",2024-12-20,0.0,0.0,Neutral
Motorola G32,5,0,Muy bueno recomendable.,2024-12-19,0.0,0.0,Neutral
Motorola G32,5,4,Muy lindo. Y muy conforme.,2024-12-18,0.0,0.0,Neutral
Motorola G32,5,1,Excelente producto lo recomiendo.,2024-12-18,0.0,0.0,Neutral
Motorola G32,5,4,100% recomendable.,2024-12-15,0.0,0.0,Neutral
Motorola G32,5,9,Interesante en relación al precio. Cumplió con las expectativas.,2024-12-13,0.0,0.0,Neutral
Motorola G32,5,4,"El celular es muy util, practico y eficiente para las operaciones que hay que realizar.",2024-12-12,0.0,0.0,Neutral
Motorola G32,5,4,Se lo compre hace unos meses y de 10. Ya que ella es manos de hacha. Por ahora la pantalla intacta al igual que todo el equipo.,2024-12-03,0.0,0.0,Neutral
Motorola G32,5,1,"Excelente, es muy veloz.",2024-12-01,0.0,0.0,Neutral
Motorola G32,5,4,"Me gustó mucho, por su capacidad, sus funciones, y es muy cómodo.",2024-11-30,0.0,0.0,Neutral
Motorola G32,5,9,Excelente relacion precio producto.,2024-11-27,0.0,0.0,Neutral
Motorola G32,5,0,"Está bueno, pero tiene mucho x descubrir hace poquito lo t.",2024-11-26,0.0,0.0,Neutral
Motorola G32,5,3,Muy buena opción a un precio razonable. Tiene 6 de ram y 128 gb de almacenamiento.,2024-11-25,0.0,0.0,Neutral
Motorola G32,5,8,"Hace una semana que lo tengo así que mucho no puedo opinar, pero vamos muy bien solo la batería no dura mucho. Pero ahí vamos.",2024-11-25,0.0,0.0,Neutral
Motorola G32,5,4,La verdad tiene buena cámara y es rápido a la hora de buscar o bajar aplicaciones excelente.,2024-11-24,0.0,0.0,Neutral
Motorola G32,5,4,"Es un buen teléfono, mejor que lo que se consigue en ese rango de precio en samsung y contiene cargador y funda.",2024-11-19,0.0,0.0,Neutral
Motorola G32,5,4,Dentro de la línea de los moto g es muy superior al g20 q tuve anterior.,2024-11-19,0.7,0.9,Positivo
Motorola G32,5,4,"Me resulta práctico y moderno, muy útil.",2024-11-18,0.0,0.0,Neutral
Motorola G32,5,1,Excelente producto y de muy buena maniobrabilidad.,2024-11-17,0.0,0.0,Neutral
Motorola G32,5,4,"Se lo compre a mi hija , esta super feliz con la calidad de fotos , almacenamiento.",2024-11-13,0.3333333333333333,0.6666666666666666,Positivo
Motorola G32,5,3,Me parece un equipo genial. El precio muy atractivo.,2024-11-13,0.0,0.0,Neutral
Motorola G32,5,1,Excelente producto muy comforme.,2024-11-13,0.0,0.0,Neutral
Motorola G32,5,1,Es excelente 👌.,2024-11-13,0.0,0.0,Neutral
Motorola G32,5,4,"Exelente, motorola no falla!!!.",2024-11-12,0.0,0.0,Neutral
Motorola G32,5,0,El segundo motorola y resulto igual de bueno que el primero.,2024-11-11,0.0,0.0,Neutral
Motorola G32,5,4,"Hasta ahora muy conforme,hay cosas que no hice todavía, pero se de la calidad de éste producto,por ese motivo lo elegí, gracias.",2024-11-10,0.0,0.0,Neutral
Motorola G32,5,4,No lo instale aún. Preguntar nuevamente semana próxima.,2024-11-08,0.0,0.0,Neutral
Motorola G32,5,4,"Lindo, no tuve inconvenientes, conforme con el producto.",2024-11-06,0.0,0.0,Neutral
Motorola G32,5,1,"Excelente, superó mis expectativas.",2024-11-01,0.0,0.0,Neutral
Motorola G32,5,4,Me encanta.,2024-10-29,0.0,0.0,Neutral
Motorola G32,5,3,Para el precio es un primer premio.,2024-10-29,0.0,0.0,Neutral
Motorola G32,5,4,"Lo mejor de lo mejor, me fui a ver la renga a cba y lo perdí me quería morir no viene más, era un caño me compré otro moto g pero no le llega ni a los talones.",2024-10-27,0.0,0.0,Neutral
Motorola G32,5,1,Excelente es un regalo para mí señorita bonita.,2024-10-25,0.0,0.0,Neutral
Motorola G32,5,3,Muy bueno el precio.,2024-10-25,0.0,0.0,Neutral
Motorola G32,5,4,Súper conforme con la compra.,2024-10-24,0.0,0.0,Neutral
Motorola G32,5,8,"Es muy lindo lo único que al momento de cargar la batería, se calienta el aparato!!!.",2024-10-21,0.0,0.0,Neutral
Motorola G32,5,2,"Cuando compré el celular dudaba bastante si me llegaba en buen estado, pero cuando lo recibí, estaba en buen estado!. Me sorprende también el precio, me parece justo y económico (en mi opinión). Y que decir el funcionamiento del celular, me parece increíble, anda muy bien, responde bien en las apps y estoy muy contento con la compra!!. En cambio en la camara está bien! solo critico que la calidad de la camara es un poco mala. Pero todos los demás, es perfecto!.",2024-10-21,0.0,0.0,Neutral
Motorola G32,5,5,"Muy buen equipo , aún lo tengo en uso y no me ha defraudado para nada.",2024-10-15,0.0,0.0,Neutral
Motorola G32,5,0,Muy bueno. Primer motorola.,2024-10-11,0.0,0.0,Neutral
Motorola G32,5,2,Anda bien.,2024-10-07,0.0,0.0,Neutral
Motorola G32,5,5,Muy buen teléfono más de lo que me imaginaba.,2024-10-05,0.0,0.0,Neutral
Motorola G32,5,1,Excelente!! me encanto 😎.,2024-10-04,0.0,0.0,Neutral
Motorola G32,5,8,"Un teléfono muy bueno, rápido, tiene una duración de la batería muy buena. Exelente calidad de pantalla e iluminación.",2024-10-04,0.0,0.0,Neutral
Motorola G32,5,4,Me encantó el celu es hermoso.,2024-10-03,0.0,0.0,Neutral
Motorola G32,5,5,Buen producto.,2024-10-02,0.0,0.0,Neutral
Motorola G32,5,4,De diez.,2024-10-01,0.0,0.0,Neutral
Motorola G32,5,2,"Bien, recién lo comienzo a usar. Por ahora cumple con mis necesidades actuales, es bastante mejor que el móvil que tenía.",2024-09-28,0.0,0.0,Neutral
Motorola G32,5,2,Bien.,2024-09-27,0.0,0.0,Neutral
Motorola G32,5,5,Es un buen producto nomas tengo un inconveniente que se reinicia todos los día.,2024-09-22,0.0,0.0,Neutral
